EVENT_id,EVENT_activity,EVENT_geo-location,EVENT_id,EVENT_satisfaction,EVENT_text_associated,EVENT_timestamp,JOURNEY_Sales_store_attribution,JOURNEY_cost,JOURNEY_id,JOURNEY_satisfaction,JOURNEY_success,JOURNEY_textual_feedback,CUSTOMER_address,CUSTOMER_country,CUSTOMER_email,CUSTOMER_favorite_color,CUSTOMER_first_name,CUSTOMER_gender,CUSTOMER_id,CUSTOMER_last_name,CUSTOMER_member_since,CUSTOMER_subscription_plan,CUSTOMER_url
44b2fed9-4608-46d5-84fd-ae7d7d1eccbe,w,,44b2fed9-4608-46d5-84fd-ae7d7d1eccbe,neutral,,2007-08-22 00:39:13,store e,486.07,36607e55-2b1c-4457-b42c-eb39df00dc43,high,1.0,,"37427 Rogers Loaf Suite 269
Spearsburgh, GA 20660",Vietnam,zstein@hotmail.com,,Donna,female,d7354305-54ec-4217-b19f-564b1186a8c9,Klein,1983,plan A,http://zamora.com/
8832aeea-b0e0-41fc-8d4f-c6d638e5d1d3,j,,8832aeea-b0e0-41fc-8d4f-c6d638e5d1d3,very high,,1990-02-01 21:04:47,store g,127.47,2c3be30b-34b5-45e4-be8d-bd7c76388ebe,very low,0.0,,"0132 Elizabeth Dam Suite 957
South Brenda, HI 26217",Botswana,murphyjessica@gmail.com,Navy,Robert,male,c435db44-2641-4239-89a7-abe52a3956a9,Hernandez,1990,plan A,https://valdez.com/
fe00e408-3691-4992-8c54-9ad9668f902b,i,,fe00e408-3691-4992-8c54-9ad9668f902b,neutral,,1974-12-30 09:13:09,store f,2.37,5aa0e1af-f1e6-4fa5-8ce8-2a2085e526a7,neutral,0.0,,"1965 James Highway Apt. 607
East Ashley, KY 31215",Belgium,friedmanemily@gmail.com,CadetBlue,Laura,female,f69044b7-f70a-495f-b4b1-a853ec7eae2d,Norton,1978,plan B,http://www.burke.org/
bb2d6045-2e49-4d71-9b89-cb8913a3aa9e,z,"(Decimal('49.7727305'), Decimal('167.284177'))",bb2d6045-2e49-4d71-9b89-cb8913a3aa9e,neutral,,1984-05-14 14:58:14,store b,201.57,ffaf4c55-17b5-4af4-9c8b-11c88aa14a94,neutral,1.0,,"5997 Ward Burgs Suite 162
West Erin, MS 02892",Switzerland,jamesowens@hotmail.com,Maroon,Thomas,male,1c7b20d2-35ef-40cf-bd80-9970c24369a4,,2019,plan A,https://www.curry-wiggins.com/
bca8d6a2-b6fe-4987-8750-daca00664b94,O,,bca8d6a2-b6fe-4987-8750-daca00664b94,very low,,1983-03-27 06:16:41,store e,49.05,2df86d7d-8434-4deb-a95c-b0d3b7019f50,low,1.0,,"317 Lutz Oval Apt. 272
Mendezport, NM 55577",Heard Island and McDonald Islands,rbeck@hotmail.com,OrangeRed,Patrick,female,bba68eb2-b1f4-4c27-a337-49b0c2cf7583,Aguilar,2017,plan A,https://www.strickland-martin.com/
65de75bc-bac0-4f50-995c-4add7ba6958c,I,,65de75bc-bac0-4f50-995c-4add7ba6958c,neutral,,1992-01-29 16:03:05,store g,295.21,d80e19ff-74a1-4216-9405-924f24eee606,high,0.0,,"37301 Daniel Villages Suite 140
Moorefurt, WA 78602",Reunion,jacqueline50@gmail.com,Cornsilk,Jacob,male,f19a327d-6170-417e-990c-e8559bc73251,Morris,2005,plan A,https://baker-mccann.info/
4297b904-21a0-4ffa-9d04-0514e8663a5d,l,,4297b904-21a0-4ffa-9d04-0514e8663a5d,,,2008-05-22 10:05:55,store b,,b0b359b3-3890-42c0-a5f8-803dc72509ad,neutral,0.0,,"801 Gillespie Plains Apt. 407
Ericland, CO 91354",Dominica,kimberlymack@yahoo.com,,Emily,male,cc0f36bd-c401-4d39-bc17-da59f4b49be3,Collins,2003,plan A,http://www.cabrera.com/
ffdc6eaf-799d-4a8f-af6e-7128ae4c674e,U,,ffdc6eaf-799d-4a8f-af6e-7128ae4c674e,neutral,,1984-05-09 02:19:13,store b,,d60094da-84d5-47ff-9a26-20e8e3558eeb,neutral,0.0,,"6096 Don Village Apt. 230
Kellymouth, AR 06904",Puerto Rico,ambermiller@parker.biz,,Alexis,female,9a03391e-1986-4e5b-ad5c-5bdd449419b4,Woodard,1981,plan B,https://lopez.biz/
66221879-0070-48d6-9a5b-bf4f8a293c3f,l,,66221879-0070-48d6-9a5b-bf4f8a293c3f,high,,1983-08-04 12:56:28,store g,392.86,56ee2296-73e2-4cbe-88a0-1d77a1a312a6,low,1.0,,"502 Rodriguez Village
East William, TN 25156",Andorra,wanda06@ramos.com,Sienna,Courtney,female,868c1984-0bc3-42b8-8498-de441bac392e,Martin,1995,plan A,http://mcgrath.com/
c1c53ec7-93cf-4fc7-8924-f09bc6ae7ba6,i,"(Decimal('72.833270'), Decimal('149.126231'))",c1c53ec7-93cf-4fc7-8924-f09bc6ae7ba6,high,,2012-08-14 21:29:55,store e,,75e04296-ba2f-401f-a8b4-4b7b7f0dfc01,very low,1.0,,"177 Sean Inlet Apt. 988
West Cory, MN 46490",Mexico,barbara37@yahoo.com,,Joy,male,f9c12572-d7cf-4e29-b8dd-770a57127858,Garcia,1997,plan B,http://baker-alexander.info/
7eef70b1-51a3-4f23-bd76-8f26560688b3,U,,7eef70b1-51a3-4f23-bd76-8f26560688b3,neutral,,1988-12-24 08:27:57,store c,,21eecfff-4f82-4445-9590-6ba93198146c,very high,0.0,,"4524 David Drives Suite 967
North Morganport, MO 42005",Guernsey,ricedeborah@jones-hopkins.net,SaddleBrown,Tiffany,male,6afce101-d7db-4cfb-a135-67a2830670ad,Marsh,1972,plan A,https://www.mitchell.com/
4ee797bc-9a9d-40d0-a99d-6e717f7e64cd,h,,4ee797bc-9a9d-40d0-a99d-6e717f7e64cd,very low,,1982-09-12 21:06:35,store g,18.53,1d3c08ba-1186-4c09-a5ba-f6808ad239d6,neutral,0.0,,"PSC 0530, Box 1302
APO AA 74338",Cameroon,jonestristan@rogers-reyes.com,AliceBlue,Tanya,female,e9735048-4eb1-4b17-84c4-9e9b87bf2a87,Rojas,2000,plan B,http://gomez-miller.com/
68a40c15-4cea-4920-8046-6dec3a737307,b,,68a40c15-4cea-4920-8046-6dec3a737307,neutral,,1988-11-14 20:47:34,store d,199.35,3bf8f1b2-8e98-4e86-aece-c07dbfd85107,high,0.0,,"269 Reid Locks
Pamelafurt, FL 66505",Angola,christopherwatson@black.net,Wheat,Elijah,female,51513b0d-751a-4dec-8ac7-73b3d783f115,Phillips,2002,plan A,http://murray.net/
39affdbc-3285-4ff4-9fbd-5d5be491d26a,R,,39affdbc-3285-4ff4-9fbd-5d5be491d26a,neutral,,2012-06-06 09:15:49,store f,167.4,7583f251-e125-4b53-b012-fd5ec436aa10,very high,0.0,,"72768 Danielle Lock
Port Jeffreyburgh, VT 91859",Estonia,qbarnes@ferguson.info,AntiqueWhite,Casey,female,4eec0119-1780-4f79-b3af-22aa32d2f328,Lee,1972,plan A,https://www.pearson.com/
36c4ea87-46ad-4f6d-a3a2-8ef805e7f9d0,a,,36c4ea87-46ad-4f6d-a3a2-8ef805e7f9d0,neutral,,1994-04-20 13:10:47,store f,,35770140-0aa3-4d8e-b7f0-d94e4b0fec95,neutral,0.0,,,Pitcairn Islands,theresacohen@palmer.com,PaleGreen,Jessica,male,d35cc303-0d6c-4c84-96ca-dcb47430c22b,Aguirre,1981,plan A,https://www.meza.com/
dfb77294-140c-4ff7-91c0-95ebe4138ffd,U,,dfb77294-140c-4ff7-91c0-95ebe4138ffd,very low,,1981-10-16 14:38:04,store g,132.36,ab4f6c17-7e1f-4a1a-b1e9-f6376433bdbb,neutral,1.0,,"Unit 4440 Box 9643
DPO AE 67820",British Virgin Islands,richardnorris@harper.com,Indigo,Kirk,female,7d4bf1da-3a0e-4742-b5f5-0c845e51b58d,Leblanc,1987,plan A,https://www.williams.net/
850a8640-448e-4ffd-84be-9ac65542496e,Y,,850a8640-448e-4ffd-84be-9ac65542496e,low,,2003-06-10 06:10:54,store d,,241e5da4-2a7c-450d-9586-c6fc03681584,low,0.0,,"829 Williams Prairie Suite 449
Leeview, TN 86927",Fiji,rogersroger@hotmail.com,,Johnny,female,cce3ca6e-f993-46a5-ba5f-605455c3f362,Maldonado,1977,Plan C,
86d2f20a-55e1-4269-a752-1ed6bae5942e,t,"(Decimal('31.885470'), Decimal('-97.246137'))",86d2f20a-55e1-4269-a752-1ed6bae5942e,neutral,,2011-03-01 17:10:14,store e,429.37,67d10644-cde2-4ea8-b5a1-6b326cf18d5d,,1.0,,"USNV Kelly
FPO AP 07312",Senegal,pattersondaniel@williams-schultz.com,Tomato,William,female,063bf769-d196-4bbc-959d-9b4aeaf89bab,Fisher,2005,plan A,http://www.cole.info/
064ac022-6d57-4065-afbe-968ab8891dae,G,,064ac022-6d57-4065-afbe-968ab8891dae,neutral,,1994-11-12 12:14:26,store e,360.16,64ac55c7-7db1-4eb1-ab25-e67695948309,high,0.0,,"5474 Derek Garden
Tinaport, LA 94389",Brunei Darussalam,xburnett@gmail.com,,Kevin,female,eb84d231-1efb-4dc0-a0a0-223c925db242,Moore,1971,plan A,http://www.harrison-branch.biz/
4c893007-33d5-40a8-8f44-81b26f6da59c,u,,4c893007-33d5-40a8-8f44-81b26f6da59c,high,,1982-02-25 06:02:23,store b,,a64321ac-d8d2-4ece-8122-97e3564ad222,very low,1.0,,"78480 Shea Crest
Lake Kristin, NM 27321",Cote d'Ivoire,btran@sullivan.com,,Teresa,male,92168f41-4740-455d-87bb-a9f9fe7100c6,Oliver,2011,Plan C,http://www.ward.net/
0ef66594-15f2-4ec1-85e8-c83e9010126a,m,,0ef66594-15f2-4ec1-85e8-c83e9010126a,low,,1980-09-28 00:28:41,store b,119.42,94f92b81-17d0-4ec7-9d22-ec500c203126,high,0.0,,"424 Craig Flat Apt. 389
Port Elizabeth, MN 23240",,leoncarl@hotmail.com,LightBlue,Laura,male,8da5cb32-b66c-4c44-981e-14452a14f1e0,Daniels,2009,plan A,https://www.wallace.com/
be66b260-6d7b-4054-96c9-98c3000e2316,j,,be66b260-6d7b-4054-96c9-98c3000e2316,neutral,,2018-07-26 14:11:09,store a,353.08,d3e85279-fb32-4645-ac4b-4cb3c1c491d0,low,1.0,"Front its political serve but. Of listen long top but lose.
Investment picture recognize plant different memory.","37427 Rogers Loaf Suite 269
Spearsburgh, GA 20660",Vietnam,zstein@hotmail.com,,Donna,female,d7354305-54ec-4217-b19f-564b1186a8c9,Klein,1983,plan A,http://zamora.com/
aaaea48b-d531-4379-a1ac-628e614f396b,u,,aaaea48b-d531-4379-a1ac-628e614f396b,neutral,,2000-11-11 18:34:24,store b,190.85,4fab68c1-4c3c-46f2-a0e0-ea2bcff80587,very low,0.0,,"5997 Ward Burgs Suite 162
West Erin, MS 02892",Switzerland,jamesowens@hotmail.com,Maroon,Thomas,male,1c7b20d2-35ef-40cf-bd80-9970c24369a4,,2019,plan A,https://www.curry-wiggins.com/
04ca308d-0eed-4a2c-95d9-4319bd7ef8d5,M,"(Decimal('-73.072659'), Decimal('-21.706248'))",04ca308d-0eed-4a2c-95d9-4319bd7ef8d5,neutral,,1992-06-07 06:10:59,store e,,4e68cd7d-c135-4dd4-be93-7a44534e2245,very high,1.0,,"269 Reid Locks
Pamelafurt, FL 66505",Angola,christopherwatson@black.net,Wheat,Elijah,female,51513b0d-751a-4dec-8ac7-73b3d783f115,Phillips,2002,plan A,http://murray.net/
17c2910c-aaa8-46da-a0ec-3e8e22ee019c,y,,17c2910c-aaa8-46da-a0ec-3e8e22ee019c,neutral,,1972-06-27 18:34:54,store b,217.11,502bc61c-d11f-435c-801e-7b359fbec9d3,very low,0.0,,"0773 Smith Track
New Michael, MI 55092",Portugal,,Tomato,Ronald,female,341bd4f8-da5e-4b0b-aae8-98796d0841da,Landry,1994,plan A,https://www.morales.com/
6c015293-9fd7-4520-852b-40b804bf3637,l,,6c015293-9fd7-4520-852b-40b804bf3637,neutral,,2012-10-09 00:51:22,store d,313.25,a75bdc6c-1e8d-418e-a8e8-313dc4b2f10c,very low,0.0,,"377 Johnston Prairie
Thomaston, ME 21646",Saint Helena,,,Emily,male,292ca986-8373-4277-b6c8-ea534b4b54de,Carpenter,1990,plan A,https://jones.com/
533ecf33-ddcf-49ab-b8bd-d27f048bd2d0,h,"(Decimal('-83.8042045'), Decimal('16.778372'))",533ecf33-ddcf-49ab-b8bd-d27f048bd2d0,very high,,1992-01-28 06:31:51,store f,197.54,121e5db4-4416-49b3-b50a-0124a82e04d3,very low,0.0,,"4524 David Drives Suite 967
North Morganport, MO 42005",Guernsey,ricedeborah@jones-hopkins.net,SaddleBrown,Tiffany,male,6afce101-d7db-4cfb-a135-67a2830670ad,Marsh,1972,plan A,https://www.mitchell.com/
5cd4c083-9beb-4d78-ab04-f4488dd5802a,D,,5cd4c083-9beb-4d78-ab04-f4488dd5802a,high,,1971-08-14 19:39:05,store b,68.1,7fd0d016-14d4-4ccf-8c0f-7aef6c3af6a4,neutral,1.0,,"4524 David Drives Suite 967
North Morganport, MO 42005",Guernsey,ricedeborah@jones-hopkins.net,SaddleBrown,Tiffany,male,6afce101-d7db-4cfb-a135-67a2830670ad,Marsh,1972,plan A,https://www.mitchell.com/
5184573f-efc1-4f49-9bed-e21aa5fdb711,U,,5184573f-efc1-4f49-9bed-e21aa5fdb711,very low,"Nation great wrong size make issue wrong. Necessary season they talk.
Blue fact thus common citizen out garden future. Program worry involve perform option. Job drug stop play.",2014-09-10 00:58:25,store e,188.87,da753322-40e8-4052-b063-933f7afb616a,neutral,0.0,,"562 Darrell Valleys
Port Isaiah, UT 68582",United Kingdom,brenda67@yahoo.com,DarkSalmon,Wendy,female,dbc73442-133f-4695-aa7b-b096031205ec,Gutierrez,1983,plan A,http://www.olson-knight.com/
63acd987-12af-4515-b21d-3973b2400e27,n,,63acd987-12af-4515-b21d-3973b2400e27,,,1983-10-14 11:36:50,store e,333.8,ca02ac8c-cb2c-441d-9bcc-50d57938a7be,low,1.0,,"1052 Mark Isle
South Shannonton, NM 30290",San Marino,,Red,Benjamin,female,7c97dc16-0db1-493d-a512-045f17d48fef,Webster,2011,plan A,http://turner.com/
4f021436-752b-4fd4-86d7-985c86db457c,M,,4f021436-752b-4fd4-86d7-985c86db457c,neutral,,2019-02-16 14:44:46,store f,171.64,77fcc639-1d3c-4d69-8f62-5b77f86a12e1,high,0.0,Strategy mention manage practice answer Mr state argue. Reason nice though trade. Executive deal only others girl me rate. Water rule tonight child.,"0522 Roth Summit
New Stephanie, SC 40606",Dominican Republic,dchambers@gmail.com,DarkGoldenRod,Andrew,,b83232b6-ca18-4168-9b49-a33c2e565dce,Roth,1985,plan B,
c2c654de-0139-4e7b-980f-4f4b2bdf3e47,N,,c2c654de-0139-4e7b-980f-4f4b2bdf3e47,neutral,,2000-03-17 16:03:04,store g,87.06,15e39847-6039-499f-986b-6895961ff0fe,neutral,0.0,,"USNV Kelly
FPO AP 07312",Senegal,pattersondaniel@williams-schultz.com,Tomato,William,female,063bf769-d196-4bbc-959d-9b4aeaf89bab,Fisher,2005,plan A,http://www.cole.info/
795411d9-1873-4e80-b386-6be53d799aca,C,,795411d9-1873-4e80-b386-6be53d799aca,low,,2015-01-10 17:54:17,store f,112.68,ab11902c-9a9b-4bbb-baae-1fd569d4e6c6,,0.0,,,Iraq,gloverisaiah@fuller.biz,Plum,Valerie,female,6af348f0-4c01-456c-8307-d5feb1d92dbb,Smith,1980,plan A,http://www.henson.org/
ba9480aa-d728-493c-8c6a-b966c762566a,o,,ba9480aa-d728-493c-8c6a-b966c762566a,very low,,1988-12-11 04:36:03,,441.06,1abde440-27a6-439d-84ff-6a10f2410cb2,neutral,0.0,,"430 Danielle Stream
Adamsside, DC 57986",Lebanon,brett61@vargas.com,SlateBlue,John,female,f246d2b2-96f6-40bd-a8a7-b0a61ca882ae,Baker,2008,plan B,http://poole.com/
39c87c1c-5297-406c-9987-4b17887c1a5b,n,,39c87c1c-5297-406c-9987-4b17887c1a5b,very high,,1982-09-04 18:52:35,store e,367.18,733ab2f5-a9da-41eb-beb4-2bb65f16b794,low,1.0,,"7598 Mallory Bypass Suite 969
Lake Pamelamouth, MI 42188",Hong Kong,howelleric@green-molina.com,LightYellow,Joseph,female,c0804525-3162-43f6-89b5-6c5be9e8565d,Hart,1996,plan A,http://garner.com/
f7b99792-ab97-4821-8c64-323e4535f516,L,,f7b99792-ab97-4821-8c64-323e4535f516,neutral,,1995-11-28 03:45:44,store g,,2411bc57-c551-4a01-8b16-3c8d68ac6ff4,low,0.0,,"2518 Heather Route
Ashleyfort, VT 72948",Australia,beckerthomas@lin.com,Orchid,Amber,male,10d2bd25-0bb2-4954-a092-0915b792aba0,Smith,1970,plan A,http://www.fisher.net/
28f7a48d-925b-4cfd-8ebd-1d989a00fb7b,l,,28f7a48d-925b-4cfd-8ebd-1d989a00fb7b,neutral,,2007-09-13 06:49:36,store c,,1e1ed4b0-9efe-43b8-aef2-a385a3c0efda,neutral,0.0,,"430 Danielle Stream
Adamsside, DC 57986",Lebanon,brett61@vargas.com,SlateBlue,John,female,f246d2b2-96f6-40bd-a8a7-b0a61ca882ae,Baker,2008,plan B,http://poole.com/
d7aea58b-d5f8-436b-b8df-9121a68e080b,N,,d7aea58b-d5f8-436b-b8df-9121a68e080b,neutral,,2016-09-27 23:32:00,,257.36,8581dbff-a800-4829-9d42-bcf54207f7b8,neutral,1.0,,"3640 Holland Mount
Lake Micheleport, MI 86581",Singapore,amymoreno@yahoo.com,LightCyan,William,female,a101638b-574c-482a-9412-b8ae03cd8b9c,Smith,1989,plan A,http://patton-tucker.info/
9bdcc7dc-0996-4592-8de0-525f1a123f47,u,,9bdcc7dc-0996-4592-8de0-525f1a123f47,very low,,1983-02-28 18:07:13,store f,449.52,3ad58e86-92f2-48c4-bca9-37ef3b14e86d,very high,1.0,,"1965 James Highway Apt. 607
East Ashley, KY 31215",Belgium,friedmanemily@gmail.com,CadetBlue,Laura,female,f69044b7-f70a-495f-b4b1-a853ec7eae2d,Norton,1978,plan B,http://www.burke.org/
13ff0f74-2b2f-42b7-8b13-2a5586b12d0e,Z,,13ff0f74-2b2f-42b7-8b13-2a5586b12d0e,high,,1985-01-26 20:26:18,store g,407.42,c706355f-74f5-4a17-837f-b8383482c732,,1.0,,"1965 James Highway Apt. 607
East Ashley, KY 31215",Belgium,friedmanemily@gmail.com,CadetBlue,Laura,female,f69044b7-f70a-495f-b4b1-a853ec7eae2d,Norton,1978,plan B,http://www.burke.org/
fa6dc4ff-d4fd-41a6-961b-1cf6eb9bc238,k,"(Decimal('47.852128'), Decimal('-56.785042'))",fa6dc4ff-d4fd-41a6-961b-1cf6eb9bc238,high,,2006-04-06 22:35:48,store e,453.93,addc66b3-8ca6-437e-bc72-e115d5af0e96,low,0.0,,"409 Samuel Ramp
South Alexander, ID 08895",Antarctica (the territory South of 60 deg S),michael70@gmail.com,Thistle,Vicki,male,7b401849-cc78-42cd-9642-f04d205e8852,Alvarez,1988,plan A,https://www.johnson.com/
a798d001-6173-44b3-8fbe-0de36d0bbd6d,j,"(Decimal('-59.5342615'), Decimal('-131.604068'))",a798d001-6173-44b3-8fbe-0de36d0bbd6d,low,,2004-11-15 23:12:24,store a,299.19,ae3836b5-a143-40cd-a9cd-9951492b3d2d,low,1.0,,"7262 Kenneth Haven Apt. 604
Jamesmouth, ID 53729",Switzerland,evancannon@miller-ball.biz,Pink,Michael,female,ef3bc4a1-67bf-4d3d-a967-f9c8f8c8a935,Williams,2010,plan A,https://matthews.com/
092b6c27-f42d-4074-896e-0fc7e7fbfa2b,b,,092b6c27-f42d-4074-896e-0fc7e7fbfa2b,low,,1996-01-11 05:45:30,store e,344.07,fb0277f9-8bfd-4d21-bced-01a2f7d7d2ca,neutral,0.0,,"901 Rivers Crest Suite 787
Timothystad, NH 28112",,shepherddeanna@scott.biz,BlanchedAlmond,Stacey,male,6cfb9d09-4587-4182-a58b-fa4ca11de673,Alexander,2007,plan A,http://fox.com/
ce1c524f-58d9-43ba-bb00-eec510f3ca85,G,,ce1c524f-58d9-43ba-bb00-eec510f3ca85,very low,,2013-03-09 19:44:19,store g,,4eb81636-4da3-420b-983d-d88f78218dc1,,0.0,,"186 Dominguez Loaf
Mercershire, WV 15470",Belize,connormendoza@gmail.com,LightSalmon,Kathleen,female,64a0d97a-6d6d-484e-9a28-3fc9a448fdb9,Thompson,2012,plan A,http://williams-martinez.org/
6d877a11-efc9-4769-959b-aacb6b3213e7,e,,6d877a11-efc9-4769-959b-aacb6b3213e7,low,,1984-03-31 09:47:52,store d,,ac9a402a-a8fa-4cc4-b848-1d1ce62016b1,neutral,1.0,,"2063 Rhonda Island
North David, PA 75306",Sudan,carteranthony@hotmail.com,LawnGreen,Anna,female,025c52bc-6dce-4dda-bf09-4cb0a93e236d,Ramirez,1986,plan A,http://www.smith.com/
72808c5f-b48d-4be9-b65e-1d9218f4fe7b,q,,72808c5f-b48d-4be9-b65e-1d9218f4fe7b,neutral,,1995-04-12 15:55:03,store b,,bb54391c-aad2-439a-ac55-fccfb8d31623,neutral,1.0,,"2425 Tammy Mission Apt. 021
Smithview, IA 35887",Puerto Rico,dennissandra@yahoo.com,,Ana,female,cfddb194-c73d-4218-adff-bce0b52be704,Pollard,2019,,http://www.roberts.biz/
a128a58e-3504-428b-b768-800c2fd43c5f,t,,a128a58e-3504-428b-b768-800c2fd43c5f,neutral,,2016-04-16 22:07:21,store e,301.63,e63b2b81-7bf2-46dd-b440-11f5d94c9475,neutral,1.0,,"67161 Christopher Manors
Aprilshire, DE 93068",Somalia,margaret77@wood.com,PaleGoldenRod,Michelle,male,3ceb231f-542e-4121-b96b-247daa4d527f,Baldwin,1974,plan A,https://lewis-stephens.com/
7529ccf2-0b8b-4a31-a1a3-cb93b97bc037,o,,7529ccf2-0b8b-4a31-a1a3-cb93b97bc037,neutral,,1978-08-16 04:57:59,,257.36,8581dbff-a800-4829-9d42-bcf54207f7b8,neutral,1.0,,"3640 Holland Mount
Lake Micheleport, MI 86581",Singapore,amymoreno@yahoo.com,LightCyan,William,female,a101638b-574c-482a-9412-b8ae03cd8b9c,Smith,1989,plan A,http://patton-tucker.info/
9d7a92bc-674e-42ae-98a1-3bf0c9fc6409,v,,9d7a92bc-674e-42ae-98a1-3bf0c9fc6409,very high,,1982-02-01 11:35:48,store d,,a6d08e3e-9cde-4e19-adfc-98173a1901f4,neutral,0.0,,"Unit 0545 Box 3282
DPO AP 79208",Saint Kitts and Nevis,,,Manuel,female,0ef93545-51c0-4bd0-921f-d616b3416d4b,Roach,1984,Plan C,https://moore-clark.com/
a91af726-0afc-4059-b0c1-a501da263829,L,,a91af726-0afc-4059-b0c1-a501da263829,neutral,,1984-11-28 10:58:31,store g,267.64,c74b81ec-308a-4b8b-aa41-94c026baacce,,1.0,,"232 Rita Forges Suite 421
East Lisaton, AZ 37672",Nepal,lflores@robinson.com,Yellow,Travis,female,f4c29b24-6bd7-4d20-b7b9-a6410420d100,Avery,1974,plan A,http://www.shannon-walsh.com/
fd56b054-6d94-46b1-97ca-b9f0b1fdd42a,j,,fd56b054-6d94-46b1-97ca-b9f0b1fdd42a,low,,1983-02-16 08:01:58,store e,19.75,25bd30b8-be40-4cd7-b607-2761eb41d845,neutral,1.0,,"72768 Danielle Lock
Port Jeffreyburgh, VT 91859",Estonia,qbarnes@ferguson.info,AntiqueWhite,Casey,female,4eec0119-1780-4f79-b3af-22aa32d2f328,Lee,1972,plan A,https://www.pearson.com/
ad8eb5a0-2d9b-4a52-a31d-adf0707a2fa6,X,"(Decimal('51.8521645'), Decimal('-19.150541'))",ad8eb5a0-2d9b-4a52-a31d-adf0707a2fa6,neutral,,1986-03-03 14:29:40,store d,243.56,9a90d795-d1cf-40fe-af54-316a28163540,low,,,"281 Jason Plains Apt. 088
West Joetown, LA 77771",Botswana,qturner@walker.com,Salmon,Jeffrey,female,ff9aaf8a-2d74-457c-8767-75b6ecebbe0c,Hunter,2011,plan A,https://www.gordon.biz/
b422794c-b340-4840-a629-c8663537e831,h,,b422794c-b340-4840-a629-c8663537e831,neutral,,2010-08-10 14:16:38,store f,236.24,5bd9479f-645f-4180-8032-19677b34a63f,very low,1.0,,"687 Sanford Motorway
North Tracyton, CT 77411",Senegal,edward56@hicks.com,,Sierra,female,0b969454-2de5-4500-b2bf-fe96ed0ea5cc,Johnson,1975,plan A,http://cochran.com/
ded643c0-66c4-46ee-8671-d419160561f2,i,"(Decimal('-31.9274475'), Decimal('-139.552350'))",ded643c0-66c4-46ee-8671-d419160561f2,high,,2009-07-04 15:38:48,store a,,bf0488cb-1020-4e9f-9043-4b76c6f2f54a,neutral,1.0,,"65048 Cruz Square
West Pamelabury, CT 66015",Antarctica (the territory South of 60 deg S),walshmichelle@yahoo.com,PowderBlue,James,male,0e2f346a-2af8-4400-84fd-90389d6def63,Jackson,1971,plan A,https://www.moreno-roth.com/
165874cf-b02d-487e-b907-8ad122d86266,Q,"(Decimal('27.3795205'), Decimal('85.278679'))",165874cf-b02d-487e-b907-8ad122d86266,very high,Between wind future various major against. Source camera student her ahead language daughter. Spring these education may. Food type whether new bag.,1989-10-30 23:00:08,store d,212.6,2f1c22fd-f134-4aa8-8f51-a34c49e11534,neutral,1.0,,"186 Dominguez Loaf
Mercershire, WV 15470",Belize,connormendoza@gmail.com,LightSalmon,Kathleen,female,64a0d97a-6d6d-484e-9a28-3fc9a448fdb9,Thompson,2012,plan A,http://williams-martinez.org/
3581c210-2500-453d-92c9-52f04a73ff2c,z,,3581c210-2500-453d-92c9-52f04a73ff2c,,,2016-05-20 22:37:27,store d,42.86,d2175f3b-e97f-4d2f-99be-9b3160426cf3,neutral,0.0,,"Unit 3116 Box 0573
DPO AE 14297",Estonia,trush@yahoo.com,White,,male,a25d7eef-6ca3-4ec0-b25b-3124bb478344,Gibson,2008,plan A,
1d99e8df-f231-42d3-9cc1-2df11fbd1353,u,"(Decimal('83.976387'), Decimal('-72.781504'))",1d99e8df-f231-42d3-9cc1-2df11fbd1353,neutral,,1970-01-22 16:18:16,store b,,69236349-7e88-4f8e-bf1a-560b211479c3,neutral,1.0,,"177 Sean Inlet Apt. 988
West Cory, MN 46490",Mexico,barbara37@yahoo.com,,Joy,male,f9c12572-d7cf-4e29-b8dd-770a57127858,Garcia,1997,plan B,http://baker-alexander.info/
4b54d63e-bd44-4408-93df-687c1fedf9a9,g,,4b54d63e-bd44-4408-93df-687c1fedf9a9,high,,1980-11-21 20:32:16,store a,278.2,d4abbaec-79b7-4edd-b021-2d897120c3a6,neutral,0.0,,"0522 Roth Summit
New Stephanie, SC 40606",Dominican Republic,dchambers@gmail.com,DarkGoldenRod,Andrew,,b83232b6-ca18-4168-9b49-a33c2e565dce,Roth,1985,plan B,
a75a1455-91f8-45f1-ae6d-23a354e92c19,i,"(Decimal('-22.794405'), Decimal('10.075286'))",a75a1455-91f8-45f1-ae6d-23a354e92c19,very low,,1984-07-15 19:33:10,store d,,e624a003-c449-4605-9196-47aad94a97da,neutral,1.0,,"USCGC Grimes
FPO AP 83065",San Marino,rodriguezsarah@holden.com,,Brian,male,47462471-ab00-4ec1-ba78-a3931375d066,Gomez,1999,,https://www.snyder.com/
6921023a-bd9e-448a-b1fa-9f63e880f596,i,,6921023a-bd9e-448a-b1fa-9f63e880f596,low,,1996-07-12 23:36:54,store g,246.16,afe7848b-5edf-42dd-8cb2-be7799a3567b,very high,1.0,,"2063 Rhonda Island
North David, PA 75306",Sudan,carteranthony@hotmail.com,LawnGreen,Anna,female,025c52bc-6dce-4dda-bf09-4cb0a93e236d,Ramirez,1986,plan A,http://www.smith.com/
